:START_ID,:END_ID,:TYPE,relation_name,description,weight:float,source,confidence:float
e_e8da178617f0,e_5c3663560667,相关指南,相关指南,"""""本指南采用GRADE系统评估证据质量和推荐强度。""""",72.0,guideline,1.0
e_ae3272062ae7,e_b8488851cdb1,预后,预后,"""""The overall outcome of TBA is better than that of IPA.""""",16.0,guideline,1.0
e_d7650ece361a,e_e66f75789b2d,检查,检查,"""""比较指将不同检测方法的结果与标准方法进行对比，涉及多黏菌素类药物。""""",7.0,guideline,1.0
e_d904eaa79b18,e_1055c85b5831,检查,检查,"""""系统评价比较了核酸扩增试验（NAAT）的性能。""""",8.0,guideline,1.0
e_d904eaa79b18,e_cd4db1c5104b,检查,检查,"""""系统评价比较了谷氨酸脱氢酶（GDH）检测的性能。""""",8.0,guideline,1.0
e_d904eaa79b18,e_60d5740d6559,检查,检查,"""""系统评价比较了产毒素培养的性能。""""",8.0,guideline,1.0
e_d904eaa79b18,e_f876be6f2fa5,检查,检查,"""""系统评价比较了细胞毒素中和测定的性能。""""",8.0,guideline,1.0
e_d904eaa79b18,e_1efc978309b2,流行病学,流行病学,"""""系统评价的参与单位均位于美国。""""",7.0,guideline,1.0
e_d904eaa79b18,e_04bfb505eb42,相关,相关,"""""证据遴选包括对系统评价等文献类型的筛选。""""",8.0,guideline,1.0
e_d904eaa79b18,e_1d67f22ea798,治疗,治疗,"""""系统评价评估了MEM在EOS中的有效性与安全性，但尚无RCT支持。""""",8.0,guideline,1.0
e_d904eaa79b18,e_72661f6dd1d1,治疗,治疗,"""""系统评价综合分析了多项病例系列或病例报告研究的结果，用于评估MEM在EOS中的有效性与安全性。""""",8.0,guideline,1.0
e_d904eaa79b18,e_7f401c8f3ccf,治疗,治疗,"""""系统评价综合分析了多项PK/PD研究的结果，用于评估MEM在EOS中的有效性与安全性。""""",8.0,guideline,1.0
e_d904eaa79b18,e_aa39857aa222,相关,相关,"""""系统评价是细菌性脑膜炎（如综合证据）的重要参考。""""",8.0,guideline,1.0
e_d904eaa79b18,e_206d49a7840d,相关,相关,"""""系统评价是脑脓肿（如综合证据）的重要参考。""""",8.0,guideline,1.0
e_d904eaa79b18,e_eb5a3076899b,相关,相关,"""""系统评价是急性咽炎/扁桃体炎（如综合证据）的重要参考。""""",8.0,guideline,1.0
e_d904eaa79b18,e_65251eff4be8,相关,相关,"""""系统评价是本指南证据检索纳入的研究类型之一，为指南推荐提供证据支持。",14.0,guideline,1.0
e_d904eaa79b18,e_ee9175d0c723,相关,相关,"""""Systematic reviews were conducted to evaluate evidence for 16 clinical questions, forming the basis for the CPG's recommendations.""""",30.0,guideline,1.0
e_d904eaa79b18,e_1be11c5e6c06,相关,相关,"""""Systematic reviews prioritize RCT evidence for therapeutic questions, such as those related to CRGNB infection treatment.""""",24.0,guideline,1.0
e_d904eaa79b18,e_40ba90e97b77,相关,相关,"""""The Cochrane RoB 1.0 tool is used to assess the quality of RCTs included in systematic reviews for CRGNB guideline development.""""",24.0,guideline,1.0
e_d904eaa79b18,e_998465ffcbee,相关,相关,"""""The Newcastle-Ottawa Scale is used to assess the quality of observational studies included in systematic reviews for CRGNB guideline development.""""",24.0,guideline,1.0
e_d904eaa79b18,e_3c93201594d6,相关,相关,"""""The NIH risk of bias tool is used to assess the quality of self-controlled before-and-after studies included in systematic reviews for CRGNB guideline development.""""",24.0,guideline,1.0
e_d904eaa79b18,e_82e5e0926cd7,相关,相关,"""""PICO format is used to formulate research questions for the systematic reviews conducted for the CRGNB guideline.""""",27.0,guideline,1.0
e_d904eaa79b18,e_89775d0c5b07,联合用药,联合用药,"""""系统评价提供了多黏菌素联合用药治疗CRGNB感染的疗效和安全性证据。""""",8.0,guideline,1.0
e_d904eaa79b18,e_2e6a5cfca6c8,治疗,治疗,"""""系统评价评估了头孢哌酮-舒巴坦等方案的疗效和安全性。""""",8.0,guideline,1.0
e_d904eaa79b18,e_673dd1b04cc8,相关,相关,"""""证据总结基于系统评价。""""<SEP>""""证据总结基于系统评价的结果。""""",18.0,guideline,1.0
e_d904eaa79b18,e_8041628abd8d,检查,检查,"""""系统评价评估TDM对重症感染治疗结局的影响。""""",8.0,guideline,1.0
e_d904eaa79b18,e_d5e0ff75803d,相关,相关,"""""EPOC是系统评价纳入研究的标准之一。""""",7.0,guideline,1.0
e_d904eaa79b18,e_220dfa7c7f2f,相关,相关,"""""中断时间序列设计是系统评价纳入研究的设计类型之一。""""",7.0,guideline,1.0
e_d904eaa79b18,e_14d20a5d5b15,相关,相关,"""""斜率趋势是系统评价分析干预效果的指标。""""",7.0,guideline,1.0
e_d904eaa79b18,e_3e1eec2805f7,相关,相关,"""""水平范围是系统评价分析干预效果的指标。""""",7.0,guideline,1.0
e_d904eaa79b18,e_f328287fe282,相关,相关,"""""17项符合EPOC标准和中断时间序列设计的研究是系统评价纳入的研究。""""",8.0,guideline,1.0
e_d904eaa79b18,e_a5bbde901544,相关,相关,"""""斜率趋势范围是系统评价分析干预效果的指标。""""",7.0,guideline,1.0
e_d904eaa79b18,e_35e2120886a6,相关,相关,"""""水平范围是系统评价分析干预效果的指标。""""",7.0,guideline,1.0
e_d904eaa79b18,e_d58fec8350f3,相关,相关,"""""斜率趋势范围是系统评价分析干预效果的指标。""""",7.0,guideline,1.0
e_d904eaa79b18,e_98de40737d7c,相关,相关,"""""水平范围是系统评价分析干预效果的指标。""""",7.0,guideline,1.0
e_1169495fa271,e_165a1761634d,预防,预防,"""""ISA推荐用于接受诱导治疗的患者的抗真菌预防治疗。",8.0,guideline,1.0
e_1169495fa271,e_f2e6d4df202d,治疗,治疗,"""""诱导治疗是隐球菌脑膜炎的初始治疗阶段，旨在快速清除病原体。""""",9.0,guideline,1.0
e_1169495fa271,e_eb0d4f70fd11,推荐用药,推荐用药,"""""氟胞嘧啶是诱导治疗的核心药物之一，常与两性霉素B联合使用。""""",9.0,guideline,1.0
e_8f26e5487d6b,e_33e2f6a6f600,发病部位,发病部位,"""""Vascular sites in neonates are common locations for Primary Cutaneous Aspergillosis due to compromised skin integrity.""""",8.0,guideline,1.0
e_ff39b0a78909,e_67df25d373d7,病因,病因,"""""Contamination of hospital water systems can be a source of Nosocomial Aspergillosis and other mold infections.""""",7.0,guideline,1.0
e_ff39b0a78909,e_33990bc01c36,鉴别诊断,鉴别诊断,"""""It is difficult to distinguish Nosocomial Aspergillosis from Community-Acquired Aspergillosis without an identified environmental source or molecular analysis.""""",6.0,guideline,1.0
e_ff39b0a78909,e_45437208e049,检查,检查,"""""The Environmental Sampling Recommendation is to perform sampling during a suspected Nosocomial Aspergillosis outbreak to identify the source.""""",8.0,guideline,1.0
e_6129b157ee42,e_7cd5f5f4877e,病因,病因,"""""Construction and renovation sites are major sources of environmental fungal spores, increasing exposure risk for immunocompromised patients.""""",9.0,guideline,1.0
e_6129b157ee42,e_ec4a720b647a,传播途径,传播途径,"""""Gardening and spreading mulch expose individuals to soil and organic matter containing fungal spores, a risk for high-risk patients.""""",8.0,guideline,1.0
e_eeb4c693b4f7,e_b09b48738931,检查,检查,"""""Filamentous fungi often require lysis-centrifugation for detection.""""",7.0,guideline,1.0
e_eeb4c693b4f7,e_eef3586f0112,检查,检查,"""""Blood culture sets require special processing for Filamentous fungi.""""<SEP>""""Filamentous fungi require special processing in blood culture sets.""""",224.0,guideline,1.0
e_3e82517a88df,e_003dcea83fcf,所属科室,所属科室,"""""The Hematology/Oncology Department manages patients receiving Induction/Reinduction Chemotherapy for acute leukemia, who are at high risk for Invasive Aspergillosis.""""",9.0,guideline,1.0
e_f28acdb4b03c,e_5b32ebad2876,病因,病因,"""""HIV may cause pharyngitis.""""",7.0,guideline,1.0
e_7cd5f5f4877e,e_f31c61ca604f,预防措施,预防措施,"""""Precautions for High-Risk Patients include avoiding close exposure to Construction/Renovation Sites to reduce mold exposure.""""",9.0,guideline,1.0
e_ec4a720b647a,e_f31c61ca604f,预防措施,预防措施,"""""Precautions for High-Risk Patients include avoiding Gardening and spreading Mulch to reduce mold exposure.""""",9.0,guideline,1.0
e_c25ad99bc4df,e_b8488851cdb1,危险因素,危险因素,"""""A high rate of Aspergillus colonization pre- and post–lung transplant is a potential underlying factor for TBA.""""<SEP>""""Ischemic reperfusion injury might lead to abnormalities that predispose to Aspergillus colonization and disease.""""",30.0,guideline,1.0
e_325fa542acc1,e_6fe562e9015e,监测指标,监测指标,"""""Surveillance involves monitoring Infection Incidence to detect outbreaks or changes in baseline rates of invasive mold infections.""""",9.0,guideline,1.0
e_3318cc388caf,e_6fe562e9015e,相关指南,相关指南,"""""Transplant Centers are recommended to perform regular Surveillance of Mold Infections as a quality control measure.""""",9.0,guideline,1.0
e_efe0c521db22,e_8c66a3d976f3,所属科室,所属科室,"""""The Infectious Diseases department is typically responsible for the management of cryptococcal meningitis.""""",16.0,guideline,1.0
e_efe0c521db22,e_bd076b3d934a,所属科室,所属科室,"""""The Infectious Diseases department is typically responsible for the management of HIV-associated cryptococcal meningitis.""""",8.0,guideline,1.0
e_eef438f7e448,e_3dc0e504ce2c,诊断依据,诊断依据,"""""Body temperature is one of the diagnostic criteria for Systemic Inflammatory Response Syndrome.""""",9.0,guideline,1.0
e_474c01ebf608,e_11df88f7b5fb,流行病学,流行病学,"""""Number needed to treat and high-risk groups are insights that can be derived from large real-world databases to inform guidelines.""""",6.0,guideline,1.0
e_474c01ebf608,e_ae19008dddb8,流行病学,流行病学,"""""Analysis of real-world databases can identify high-risk groups that could inform future treatment guidelines.""""",8.0,guideline,1.0
e_31b176f5f6de,e_15d4d5513aa5,预防,预防,"""""Interferon-γ is recommended as prophylaxis in CGD patients.""""",18.0,guideline,1.0
e_b3787e0535a0,e_122376ea0047,临床表现,临床表现,"""""SBP is often seen in patients with cirrhosis and ascites.""""",8.0,guideline,1.0
e_b3787e0535a0,e_fc6695be608e,危险因素,危险因素,"""""Chronic hepatitis B increases the risk of cirrhosis, which is reduced with HBeAg loss.""""",8.0,guideline,1.0
e_b3787e0535a0,e_ab309313142d,并发症,并发症,"""""Cirrhosis is a complication that develops in the liver due to chronic hepatitis B.""""",9.0,guideline,1.0
e_c1ca9ef4439a,e_aa3eec3f2771,检查,检查,"""""Fungal stains (e.g., calcofluor-KOH) are diagnostic methods for fungi.""""",8.0,guideline,1.0
e_0cb830164944,e_f343cc56379d,耐药性,耐药性,"""""Mutant GBS strains may escape detection by molecular assays targeting the cfb gene alone.""""",7.0,guideline,1.0
e_0cb830164944,e_e27bdf2a69a3,检查,检查,"""""Molecular assays are useful for detecting low parasitemia.""""",8.0,guideline,1.0
e_0cb830164944,e_8f8bdaf3d911,检查,检查,"""""Molecular assays are useful for identifying organisms that cannot be differentiated microscopically.""""",8.0,guideline,1.0
e_676f182c4c29,e_a63701ffd67a,检查,检查,"""""BioFire FilmArray是FDA批准的检测方法。""""",9.0,guideline,1.0
e_676f182c4c29,e_10df42bd5f25,检查,检查,"""""Unyvero HPN是FDA批准的检测方法。""""",9.0,guideline,1.0
e_8d0a3486449e,e_168018bbd691,检查,检查,"""""DNA sequencing is used to help determine the etiologic agent in culture-negative endocarditis.""""",8.0,guideline,1.0
e_8d0a3486449e,e_eef3586f0112,检查,检查,"""""DNA sequencing is an alternative to Blood culture sets for culture-negative endocarditis.""""<SEP>""""DNA sequencing is an alternative to blood culture sets for culture-negative endocarditis.""""<SEP>""""DNA sequencing is used when blood culture sets fail to identify the pathogen in culture-negative endoc",224.0,guideline,1.0
e_de105de7dbce,e_e1a8ad79429f,预防措施,预防措施,"""""Daily chlorhexidine bathing is recommended for ICU patients to decrease incidence of bloodstream infections including candidemia.""""",8.0,guideline,1.0
e_de105de7dbce,e_1caf6a4e7bd8,流行病学,流行病学,"""""Half to two-thirds of all episodes of candidemia occur in ICU settings, making invasive candidiasis a significant concern in this department.""""<SEP>""""The intensive care unit is the setting where empiric treatment for suspected invasive candidiasis is considered.""""",17.0,guideline,1.0
e_de105de7dbce,e_6fe11216dad3,经验性治疗,经验性治疗,"""""Empiric treatment for suspected invasive candidiasis is considered in nonneutropenic patients in the intensive care unit.""""",8.0,guideline,1.0
e_4924845f80d0,e_4d1d3c167957,检查,检查,"""""Optical density measurements are used to calculate the GMI in GM assays.""""",9.0,guideline,1.0
e_69c1abdff033,e_39d72f47f083,检查,检查,"""""NAAT for adenovirus is primarily available at reference laboratories.""""",24.0,guideline,1.0
e_69c1abdff033,e_77d22a57efcb,检查,检查,"""""BK virus testing is routinely performed in reference laboratories.""""",24.0,guideline,1.0
e_69c1abdff033,e_e0c416c6552c,检查,检查,"""""Reference laboratories perform specialized tests for HSV 1 and 2, such as DFA, cell culture, and type-specific serology.""""",16.0,guideline,1.0
e_69c1abdff033,e_6bdfb9ee4076,检查,检查,"""""Reference laboratories offer VZV NAATs or LDTs when FDA-cleared options are limited.""""",16.0,guideline,1.0
e_69c1abdff033,e_1b014086a5cf,检查,检查,"""""DFA is performed more commonly through reference laboratories.""""",16.0,guideline,1.0
e_69c1abdff033,e_3753eda5aad4,检查,检查,"""""VZV NAATs are offered by reference laboratories when FDA-cleared options are limited.""""",18.0,guideline,1.0
e_69c1abdff033,e_b68a149cfb60,检查,检查,"""""LDTs are offered by reference laboratories for pathogens like HSV, VZV, and mpox.""""",18.0,guideline,1.0
e_69c1abdff033,e_65c337dadf21,注意事项,注意事项,"""""Reference laboratories provide guidance on specimen collection for specialized tests.""""",18.0,guideline,1.0
e_69c1abdff033,e_adcf438d2cd2,注意事项,注意事项,"""""Reference laboratories specify transport conditions for specimens (e.g., temperature, time).""""",18.0,guideline,1.0
e_01a33bf2c997,e_25e817499c95,发病机制,发病机制,"""""High levels of Aspergillus antibodies in CGD patients may form immune complexes, contributing to false-negative GM results.""""",7.0,guideline,1.0
e_01a33bf2c997,e_18ef749196bd,发病机制,发病机制,"""""Immune complex formation is a proposed mechanism for false-negative GM results in CGD patients with IA.""""",7.0,guideline,1.0
e_68229eb65f1e,e_95d610f8f6f7,相关指南,相关指南,"""""The European Aspergillus PCR Initiative facilitates multicenter validation of Aspergillus PCR assays.""""",8.0,guideline,1.0
e_68229eb65f1e,e_66d13ba0feee,相关指南,相关指南,"""""The European Aspergillus PCR Initiative has developed a consensus standard protocol for blood-based Aspergillus PCR.""""",9.0,guideline,1.0
e_5a04608e3c07,e_24c0246a129d,推荐用药,推荐用药,"""""Ingenetix GmbH produces the MycoReal Aspergillus assay.""""",9.0,guideline,1.0
e_74863e537a14,e_6c8c293fd340,推荐用药,推荐用药,"""""Cepheid produces the Affigene Aspergillus tracer assay.""""",9.0,guideline,1.0
e_aee37636e4d0,e_f5cb0590ac95,推荐用药,推荐用药,"""""Nanogen produces the Aspergillus spp Q-PCR Alert assay.""""",9.0,guideline,1.0
e_f43ca26443ab,e_d1c50c561cec,推荐用药,推荐用药,"""""Pathonostics produces the AsperGenius assay.""""",9.0,guideline,1.0
e_57282795f801,e_aedb98862b77,推荐用药,推荐用药,"""""Ademtech produces the Mycogenie assay.""""",9.0,guideline,1.0
e_6c4c55c1c9e4,e_9295310f173b,推荐用药,推荐用药,"""""Associates of Cape Cod produces the Fungitell assay.""""<SEP>""""Fungitell β-D-glucan assay is manufactured by Associates of Cape Cod company.""""",18.0,guideline,1.0
e_102f3216705b,e_247f0b9b82c2,检查,检查,"""""Fusariosis is normally detected by fungal culture or microscopy.""""",9.0,guideline,1.0
e_102f3216705b,e_0cfddf57d565,流行病学,流行病学,"""""Mold-active prophylaxis shifts epidemiology towards less common entities like fusariosis.""""\",8.0,guideline,1.0
e_102f3216705b,e_8dd0f4af00ed,临床表现,临床表现,"""""Breakthrough invasive fusariosis is characterized by positive BDG tests in blood.""""\",9.0,guideline,1.0
e_102f3216705b,e_5e525dfb9b0d,敏感性,敏感性,"""""LFA is specific for IA and very few other molds like fusariosis, so negative results may indicate other pathogens.""""",6.0,guideline,1.0
e_102f3216705b,e_aa8a12a8f000,敏感性,敏感性,"""""LFD is specific for IA and very few other molds like fusariosis, so negative results may indicate other pathogens.""""",6.0,guideline,1.0
e_262c40d4f720,e_138a8286551a,检查,检查,"""""Histoplasmosis is one of the endemic mycoses, diagnosed via culture, microscopy, histopathology, or antigen testing.""""",10.0,guideline,1.0
e_262c40d4f720,e_17179573d37b,病因,病因,"""""Histoplasma spp. are the causative pathogens of histoplasmosis.""""",10.0,guideline,1.0
e_262c40d4f720,e_2becbb73f195,检查,检查,"""""Antigen testing is useful for histoplasmosis in chronic pulmonary disease and disseminated/acute disease, but antibody tests not recommended in immunosuppression.""""",7.0,guideline,1.0
e_262c40d4f720,e_6256a4a11a36,检查,检查,"""""Histoplasma antigen assays are most useful in disseminated and acute pulmonary histoplasmosis, less in localized/chronic forms.""""",7.0,guideline,1.0
e_262c40d4f720,e_70264030662e,检查,检查,"""""Antigen testing is recommended for acute histoplasmosis in immunocompromised patients, but not antibody tests in immunosuppression.""""",8.0,guideline,1.0
e_262c40d4f720,e_f43f8f9a87d0,检查,检查,"""""Serology should be considered for acute and chronic histoplasmosis, but not in immunosuppression or cystic fibrosis.""""",7.0,guideline,1.0
e_262c40d4f720,e_13c8639aa278,禁忌,禁忌,"""""Antibody tests for histoplasmosis are not recommended in immunosuppressed patients or those with cystic fibrosis.""""",7.0,guideline,1.0
e_e417e95fdb97,e_138a8286551a,检查,检查,"""""Blastomycosis is one of the endemic mycoses, diagnosed via culture, microscopy, histopathology, or antigen testing.""""",10.0,guideline,1.0
e_e417e95fdb97,e_02e3379e0f64,病因,病因,"""""Blastomyces spp. are the causative pathogens of blastomycosis.""""",10.0,guideline,1.0
e_e417e95fdb97,e_2becbb73f195,敏感性,敏感性,"""""Serologic testing for blastomycosis is less helpful due to lower sensitivity and specificity.""""",5.0,guideline,1.0
e_e417e95fdb97,e_6256a4a11a36,检查,检查,"""""Antigen testing for Blastomyces spp. is commercially available with high sensitivity (85-93%) and specificity (79-99%).""""",8.0,guideline,1.0
e_e417e95fdb97,e_f43f8f9a87d0,敏感性,敏感性,"""""Serology for blastomycosis has limited sensitivity and specificity or is not commercially available.""""",5.0,guideline,1.0
e_e417e95fdb97,e_e893318ff487,病因,病因,"""""Blastomycosis is caused by Blastomyces dermatitidis.""""",18.0,guideline,1.0
e_5119896b0c65,e_5538b2e8408d,不良反应,不良反应,"""""Using Plasmalyte as a fluid for BAL can cause false-positive detection tests for Aspergillus GM.""""",8.0,guideline,1.0
e_4d1d3c167957,e_196d7992d400,检查,检查,"""""BAL GMI is a specific measurement of galactomannan in bronchoalveolar lavage fluid.""""",30.0,guideline,1.0
e_4d1d3c167957,e_a946b1c9993a,检查,检查,"""""Serum GMI is a specific measurement of galactomannan in blood serum.""""",30.0,guideline,1.0
e_4d1d3c167957,e_c9507b868b66,预后,预后,"""""GMI kinetics over the first two weeks are used to predict treatment response.""""",27.0,guideline,1.0
e_4d1d3c167957,e_7fe663fa0ff6,用法用量,用法用量,"""""GMI kinetics at week 4 are relevant for patients treated with AmB deoxycholate.""""",24.0,guideline,1.0
e_9b328c3b268e,e_3b3d35334690,相关,相关,"""""An increasing number of molecular tests for infectious agents are gaining FDA clearance.""""",8.0,guideline,1.0
e_9b328c3b268e,e_dde6d89a2c41,相关,相关,"""""An increasing number of molecular tests for viral pathogens are gaining FDA clearance.""""",7.0,guideline,1.0
e_9b328c3b268e,e_55e698d868d2,相关,相关,"""""An increasing number of molecular tests for infectious agents are gaining FDA clearance.""""",8.0,guideline,1.0
e_0cfddf57d565,e_de6f314d5f02,治疗,治疗,"""""Breakthrough aspergillosis on mold-active prophylaxis requires a salvage treatment plan individualized to patient circumstances.""""",18.0,guideline,1.0
e_89e6fc3a6074,e_b3f6bb4f9a1f,不良反应,不良反应,"""""Cross-reactivity with dengue virus IgM is a limitation of Zika virus IgM testing.""""",8.0,guideline,1.0
e_89e6fc3a6074,e_ffc3243e2b86,不良反应,不良反应,"""""Dengue virus IgM is a source of cross-reactivity for Zika virus IgM testing.""""",8.0,guideline,1.0
e_e455cd6cdf8e,e_c1c4728e9df9,检查,检查,"""""Dialysate is used for cell count in PDAP diagnosis.""""",9.0,guideline,1.0
e_8cbf52ddf7cc,e_3c0b2c7702f7,检查,检查,"""""Antigen detection is a procedure for CMV and HSV.""""",16.0,guideline,1.0
e_8cbf52ddf7cc,e_1caf6a4e7bd8,检查,检查,"""""Antigen detection assays are nonculture tests used as adjuncts to identify patients with invasive candidiasis.""""",7.0,guideline,1.0
e_8cbf52ddf7cc,e_7612e84033b6,流行病学,流行病学,"""""Antigen detection for Candida has gained greater acceptance in Europe than the United States.""""",7.0,guideline,1.0
e_c3cdc63a891d,e_dea4b8a37237,预后,预后,"""""HSCT recipients are associated with poor prognosis in mucormycosis.""""",207.0,guideline,1.0
e_2e85d770df69,e_90293cc152f7,治疗,治疗,"""""Empiric antimicrobial therapy is based on the predisposing clinical condition for suppurative intracranial thrombophlebitis.""""<SEP>""""Empiric antimicrobial therapy is the standard treatment for suppurative intracranial thrombophlebitis.""""",17.0,guideline,1.0
e_35539af1261d,e_4880a31026d4,相关指南,相关指南,"""""The British Thoracic Society has established guidelines for diagnostic flexible bronchoscopy.""""",9.0,guideline,1.0
e_bf3b4e2d1c38,e_f75c9af2f952,临床表现,临床表现,"""""Pulmonary lesions such as nodules can be seen in IRIS.""""",6.0,guideline,1.0
e_39ec87c278bf,e_b8fdfc2132f6,检查,检查,"""""The vascular occlusion sign is observed on CT angiography.""""",9.0,guideline,1.0
e_5538b2e8408d,e_de6f314d5f02,检查,检查,"""""Aspergillus GM is used for diagnosis, but serum levels are frequently negative or low positive in patients receiving mold-active agents.""""",8.0,guideline,1.0
e_72fd7772f0e8,e_fc0c391f9398,检查,检查,"""""GMS stain is used for histological detection of fungi in odontogenic infections.""""",8.0,guideline,1.0
e_71af19542f0e,e_cdebf42ca1a8,检查,检查,"""""Percutaneous needle biopsy may be more sensitive than BAL for diagnosing small peripheral pulmonary lesions.""""",8.0,guideline,1.0
e_95cbd9babc5e,e_059b8e0d109b,不良反应,不良反应,"""""AmB deoxycholate is associated with acute infusion reactions such as nausea, chills, and rigors.""""",9.0,guideline,1.0
e_95cbd9babc5e,e_7fe663fa0ff6,预后,预后,"""""In patients receiving AmB deoxycholate, differences in GMI kinetics between responders and non-responders become evident at week 4.""""",21.0,guideline,1.0
e_95cbd9babc5e,e_9b36d9faad76,不良反应,不良反应,"""""AmB deoxycholate is associated with more side effects (cough, bronchospasm, taste disturbance, nausea) than other formulations.""""",7.0,guideline,1.0
e_95cbd9babc5e,e_2032640977f0,注意事项,注意事项,"""""AmB deoxycholate is associated with difficulty in administering the drug.""""",6.0,guideline,1.0
e_95cbd9babc5e,e_575e75dd0ef8,推荐用药,推荐用药,"""""AmB deoxycholate is recommended specifically for treating C. krusei infections.""""",9.0,guideline,1.0
e_95cbd9babc5e,e_4cbe4b3cde37,替代用药,替代用药,"""""AmB deoxycholate is an alternative for patients who cannot tolerate oral therapy for esophageal candidiasis.""""",7.0,guideline,1.0
e_95cbd9babc5e,e_47f2fe346241,推荐用药,推荐用药,"""""AmB deoxycholate is recommended for initial treatment of neonatal candidiasis and is well tolerated in this population.""""<SEP>""""AmB deoxycholate is recommended for treating neonatal disseminated candidiasis as a strong guideline recommendation.""""",19.0,guideline,1.0
e_95cbd9babc5e,e_beb05929f78f,适应症,适应症,"""""AmB deoxycholate has fungicidal activity in the CNS and is used for treating CNS Candida infections in neonates.""""",8.0,guideline,1.0
e_95cbd9babc5e,e_68363efb476b,治疗,治疗,"""""Most experience treating suppurative thrombophlebitis has been with AmB deoxycholate according to the text.""""",9.0,guideline,1.0
e_2bdb0005f5f4,e_32296d63777d,适应症,适应症,"Echinocandins have activity against Aspergillus species, the pathogens causing invasive aspergillosis.",9.0,guideline,1.0
e_2bdb0005f5f4,e_f076fe1b7165,联合用药,联合用药,Echinocandins have potential for use in combination regimens with other antifungal agents due to their distinct mechanism of action.,8.0,guideline,1.0
e_dce25d40d7c2,e_62783a9cf868,治疗,治疗,Anidulafungin has been studied in combination therapy for IA but not in monotherapy.,7.0,guideline,1.0
e_e81ac41b0a05,e_62783a9cf868,治疗,治疗,"Caspofungin is used to treat invasive aspergillosis (IA), showing efficacy in salvage therapy and combination regimens.",9.0,guideline,1.0
e_e81ac41b0a05,e_e30e45783083,药物相互作用,药物相互作用,Caspofungin reduces the area under the curve (AUC) of tacrolimus by approximately 20%.,7.0,guideline,1.0
e_e81ac41b0a05,e_839a589ddbc9,药物相互作用,药物相互作用,Cyclosporine increases the area under the curve (AUC) of caspofungin by approximately 35%.,7.0,guideline,1.0
e_e81ac41b0a05,e_f9db4716a8c7,药物相互作用,药物相互作用,Efavirenz may reduce caspofungin concentrations as a drug inducer.,6.0,guideline,1.0
e_e81ac41b0a05,e_de39668901ec,药物相互作用,药物相互作用,Nelfinavir may reduce caspofungin concentrations as a drug inducer.,6.0,guideline,1.0
e_e81ac41b0a05,e_464ae93bc9c0,药物相互作用,药物相互作用,Nevirapine may reduce caspofungin concentrations as a drug inducer.,6.0,guideline,1.0
e_e81ac41b0a05,e_183c27c40641,药物相互作用,药物相互作用,Phenytoin may reduce caspofungin concentrations as a drug inducer.,6.0,guideline,1.0
e_e81ac41b0a05,e_2eed4866214e,药物相互作用,药物相互作用,Rifampin may reduce caspofungin concentrations as a drug inducer.,6.0,guideline,1.0
e_e81ac41b0a05,e_d76a1941b209,药物相互作用,药物相互作用,Dexamethasone may reduce caspofungin concentrations as a drug inducer.,6.0,guideline,1.0
e_e81ac41b0a05,e_ae00b699cbc9,药物相互作用,药物相互作用,Carbamazepine may reduce caspofungin concentrations as a drug inducer.,6.0,guideline,1.0
e_e81ac41b0a05,e_c32e87e8c7b5,用法用量,用法用量,"Caspofungin is metabolized by the liver, requiring dose reduction in cases of markedly reduced hepatic function.",9.0,guideline,1.0
e_e81ac41b0a05,e_9d522becc720,治疗,治疗,Caspofungin is used to treat invasive aspergillosis in allogeneic HSCT recipients.,8.0,guideline,1.0
e_e81ac41b0a05,e_c009b4ec24f6,治疗,治疗,Caspofungin monotherapy had a low success rate (33%) in primary treatment for IA in patients with hematological malignancy.,7.0,guideline,1.0
e_c30a587f1261,e_62783a9cf868,治疗,治疗,"Micafungin is used to treat invasive aspergillosis (IA), showing efficacy in salvage therapy.",9.0,guideline,1.0
e_c30a587f1261,e_af99f820d830,治疗,治疗,"Micafungin is used to treat chronic pulmonary aspergillosis (CPA), showing a 60% treatment response.",8.0,guideline,1.0
e_c30a587f1261,e_7d637d275668,用法用量,用法用量,"Micafungin clearance has an inverse relationship with age, requiring dosing individualization in patients aged ≤8 years.",7.0,guideline,1.0
e_c30a587f1261,e_7edabf994b76,用法用量,用法用量,"Micafungin clearance has an inverse relationship with weight, requiring dosing individualization in extremely obese patients.",7.0,guideline,1.0
e_62783a9cf868,e_e6669ba1a82e,治疗,治疗,Itraconazole is rarely recommended for acute invasive pulmonary aspergillosis (IPA) due to limitations and interactions.,7.0,guideline,1.0
e_62783a9cf868,e_a2d91e093ece,用法用量,用法用量,"Voriconazole is used in the context of IA, with its intravenous administration requiring consideration of risks in patients with renal failure.",9.0,guideline,1.0
e_e6669ba1a82e,e_790498dd336b,成份,成份,HPCD is used as a solubilizing agent in the oral and intravenous formulations of itraconazole.,9.0,guideline,1.0
e_e6669ba1a82e,e_3d4216466641,药物相互作用,药物相互作用,Itraconazole is metabolized by and is an inhibitor and substrate for the CYP3A4 enzyme.,9.0,guideline,1.0
e_e6669ba1a82e,e_1fbcbe43a0ce,药物相互作用,药物相互作用,Itraconazole is an inhibitor of the p-gp membrane transporter.,8.0,guideline,1.0
e_e6669ba1a82e,e_f34521219187,药物相互作用,药物相互作用,"Itraconazole interacts with vincristine, requiring additional monitoring to avoid toxicity.",7.0,guideline,1.0
